name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'unknown';5.710000;1.070433e+00;-1.650348e+01;2.250710e+01;6.163701e-02;-1.839710e-02;8.564582e-01;5.355518e+00;3.968657e+01;-1.422095e+01;6.504425e+00;4.224706e+01;8.760133e-03;4.036430e-01;4.512341e+00;1.078288e+01;2.236419e+01;8.841857e+02;1.281877e+03;-2.339591e+01;1.834211e+03;-3.402706e+01;3.070822e+03;-3.760139e+01
'unknown';5.720000;8.548762e-01;-1.806761e+01;2.502081e+01;4.722920e-02;-2.229772e-02;6.734206e-01;1.078359e+01;3.565184e+01;-1.564167e+01;2.144588e+00;4.229091e+01;6.735204e-03;3.930327e-01;1.634848e+00;1.511485e+01;2.415099e+01;9.298509e+02;1.234042e+03;-2.744220e+01;1.926036e+03;-3.475385e+01;3.212727e+03;-3.921268e+01
'unknown';5.730000;7.297652e-01;-1.982211e+01;2.877715e+01;3.363693e-02;-2.335610e-02;6.239010e-01;1.602496e+01;3.288827e+01;-1.367619e+01;-2.522286e-02;4.224634e+01;1.803684e-02;3.870260e-01;-3.249450e-01;1.899280e+01;2.634682e+01;9.389357e+02;1.636663e+03;-3.265158e+01;1.996186e+03;-3.455035e+01;3.181823e+03;-4.000560e+01
'unknown';5.740000;7.086906e-01;-2.215457e+01;3.176983e+01;1.962189e-02;-2.729088e-02;4.326243e-01;2.073293e+01;3.242952e+01;-9.850333e+00;3.033516e+00;4.220679e+01;2.766516e-02;6.443378e-01;-1.042298e+00;1.996443e+01;2.635348e+01;9.137919e+02;1.816919e+03;-3.191209e+01;2.060718e+03;-3.334391e+01;3.229020e+03;-3.830114e+01
'unknown';5.750000;7.074060e-01;-1.945903e+01;2.964326e+01;1.408122e-02;-1.871079e-02;4.777993e-01;2.115639e+01;2.693343e+01;-4.996244e+00;1.037868e+01;4.218069e+01;2.905617e-02;4.624252e-01;-7.159177e-02;2.017324e+01;2.775506e+01;7.180246e+02;1.866775e+03;-3.010075e+01;1.867263e+03;-3.220520e+01;3.163514e+03;-3.663902e+01
'unknown';5.760000;8.605315e-01;-1.864239e+01;3.027112e+01;4.121096e-02;-1.607159e-02;1.042988e+00;2.325095e+01;2.047460e+01;-2.302877e+00;1.237192e+01;4.219376e+01;3.608551e-02;1.431315e+00;1.436468e+00;2.084010e+01;2.720040e+01;5.741995e+02;1.478159e+03;0;1.644021e+03;-3.050012e+01;3.035694e+03;-3.399837e+01
'unknown';5.770000;1.419176e+00;-1.489181e+01;2.743508e+01;6.131309e-02;-1.247994e-02;2.000691e+00;2.446137e+01;8.434752e+00;-2.225323e+00;6.520114e+00;4.224386e+01;3.999433e-02;1.349460e+00;2.440491e+00;2.100321e+01;2.723689e+01;4.637344e+02;1.232784e+03;0;1.564658e+03;-3.023449e+01;2.978053e+03;-3.379733e+01
'unknown';5.780000;2.412940e+00;-1.383529e+01;2.644043e+01;7.796728e-02;-1.602700e-02;3.559833e+00;2.856415e+01;-2.603562e+00;-3.256125e+00;-5.891220e+00;4.247746e+01;5.262117e-02;1.912526e+00;3.028989e+00;2.003952e+01;2.368613e+01;6.222664e+02;1.226944e+03;-1.056892e+01;1.725230e+03;-2.905960e+01;2.963411e+03;-3.283867e+01
'unknown';5.790000;3.525225e+00;-9.179579e+00;1.966897e+01;6.116351e-02;-1.683525e-02;4.020474e+00;2.831856e+01;-1.789940e+01;-8.044425e+00;-1.654553e+01;4.217686e+01;4.683584e-02;1.637932e+00;4.094835e+00;1.654069e+01;2.260531e+01;7.466538e+02;1.204349e+03;-8.279147e+00;1.873311e+03;-2.301115e+01;3.073639e+03;-3.088446e+01
'unknown';5.800000;4.366220e+00;-6.782921e+00;1.526800e+01;4.994629e-02;-1.653323e-02;4.262112e+00;2.619563e+01;-2.869357e+01;-1.220653e+01;-2.246707e+01;4.178462e+01;3.731089e-02;2.164229e+00;6.240153e+00;1.319987e+01;2.148011e+01;9.384151e+02;1.213471e+03;-8.356837e+00;1.910344e+03;-1.712471e+01;3.073629e+03;-2.683336e+01
